seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr5	77073354	77073377	24	*	X07883	6902	76986995	77072185	85191	-	1168	upstream	1168	TBCA
chr5	81048195	81048329	135	*	X07889	23635	80713179	81047072	333894	-	1122	upstream	1122	SSBP2
chr5	98262601	98262720	120	*	X07898	1105	98190908	98262238	71331	-	362	upstream	362	CHD1
chr5	102201345	102201356	12	*	X07899	5066	102201527	102366808	165282	+	170	upstream	170	PAM
chr5	108064344	108064479	136	*	X07901	100652853	108063526	108063962	437	-	381	upstream	381	LINC01023
chr5	126367182	126367218	37	*	X07915	115123	126203406	126366500	163095	-	681	upstream	681	MARCHF3
chr5	133563121	133563150	30	*	X07934	5515	133532148	133561950	29803	-	1170	upstream	1170	PPP2CA
chr5	133748330	133748449	120	*	X07935	91368	133737756	133747598	9843	-	731	upstream	731	CDKN2AIPNL
chr5	133859767	133859823	57	*	X07937	23338	133860066	133918918	58853	+	242	upstream	242	JADE2
chr5	137090871	137090990	120	*	X07940	10949	137087073	137090039	2967	-	831	upstream	831	HNRNPA0
chr5	138726816	138726816	1	*	X07946	51237	138723257	138725605	2349	-	1210	upstream	1210	MZB1
chr5	138727045	138727115	71	*	X07947	51237	138723257	138725605	2349	-	1439	upstream	1439	MZB1
chr5	139488816	139488935	120	*	X07973	100505636	139482507	139487597	5091	-	1218	upstream	1218	MALINC1
chr5	139492015	139492098	84	*	X07974	5813	139493708	139499001	5294	+	1609	upstream	1609	PURA
chr5	141062622	141062690	69	*	X07991	64411	141032968	141061800	28833	-	821	upstream	821	ARAP3
chr5	148442861	148442871	11	*	X08014	79628	147929700	148442737	513038	-	123	upstream	123	SH3TC2
chr5	148932113	148932202	90	*	X08019	1452	148875457	148931115	55659	-	997	upstream	997	CSNK1A1
chr5	151138638	151138847	210	*	X08048	475	151122383	151138210	15828	-	427	upstream	427	ATOX1
chr5	158638833	158638937	105	*	X08056	153830	158584417	158637061	52645	-	1771	upstream	1771	RNF145
chr5	159342731	159342744	14	*	X08059	147	159343740	159400017	56278	+	995	upstream	995	ADRA1B
chr5	162863399	162863503	105	*	X08062	900	162864577	162875205	10629	+	1073	upstream	1073	CCNG1
chr5	172067418	172067499	82	*	X08087	54492	172068276	172118533	50258	+	776	upstream	776	NEURL1B
chr5	172757106	172757225	120	*	X08097	8614	172741726	172756506	14781	-	599	upstream	599	STC2
chr5	174150712	174150725	14	*	X08102	4488	174151575	174157902	6328	+	849	upstream	849	MSX2
chr5	176236507	176236511	5	*	X08118	90249	176237560	176307899	70340	+	1048	upstream	1048	UNC5A
chr5	176513572	176513630	59	*	X08122	2264	176513921	176525126	11206	+	290	upstream	290	FGFR4
chr5	176729642	176729746	105	*	X08125	27166	176730763	176733960	3198	+	1016	upstream	1016	PRELID1
chr5	176740184	176740235	52	*	X08127	83463	176732501	176739292	6792	-	891	upstream	891	MXD3
chr5	176873212	176873316	105	*	X08129	80758	176873796	176883287	9492	+	479	upstream	479	PRR7
chr5	176875652	176875756	105	*	X08130	340037	176864890	176874945	10056	-	706	upstream	706	PRR7-AS1
chr5	179720503	179720635	133	*	X08150	5601	179660595	179719071	58477	-	1431	upstream	1431	MAPK9
chr5	179720735	179720742	8	*	X08151	5601	179660595	179719071	58477	-	1663	upstream	1663	MAPK9
chr5	180632679	180632783	105	*	X08157	81786	180620924	180632177	11254	-	501	upstream	501	TRIM7
chr5	180651234	180651309	76	*	X08158	100616342	180649566	180649633	68	-	1600	upstream	1600	MIR4638
chr5	180651400	180651504	105	*	X08159	100616342	180649566	180649633	68	-	1766	upstream	1766	MIR4638
chr6	2877861	2878040	180	*	X08169	221756	2854891	2876744	21854	-	1116	upstream	1116	SERPINB9P1
chr6	18265406	18265437	32	*	X08248	7913	18224400	18264799	40400	-	606	upstream	606	DEK
chr6	25278483	25278662	180	*	X08256	55604	25279306	25620758	341453	+	643	upstream	643	CARMIL1
chr6	26029303	26029329	27	*	X08261	8366	26027124	26027480	357	-	1822	upstream	1822	H4C2
chr6	26034520	26034624	105	*	X08262	8335	26033320	26033796	477	-	723	upstream	723	H2AC4
chr6	26057342	26057447	106	*	X08263	3006	26055968	26056699	732	-	642	upstream	642	H1-2
chr6	26103155	26103205	51	*	X08264	8364	26104176	26104565	390	+	970	upstream	970	H4C3
chr6	27807946	27808006	61	*	X08267	8330	27805658	27806117	460	-	1828	upstream	1828	H2AC15
chr6	28192413	28192517	105	*	X08270	7746	28193029	28201264	8236	+	511	upstream	511	ZSCAN9
chr6	33563019	33563019	1	*	X08365	401253	33553883	33561115	7233	-	1903	upstream	1903	LINC00336
chr6	34665398	34665468	71	*	X08392	64771	34555066	34664625	109560	-	772	upstream	772	ILRUN
chr6	35696129	35696192	64	*	X08399	2289	35541362	35696397	155036	-	0	inside	204	FKBP5
chr6	35696418	35696522	105	*	X08400	2289	35541362	35696397	155036	-	20	upstream	20	FKBP5
chr6	35697943	35698077	135	*	X08401	2289	35541362	35696397	155036	-	1545	upstream	1545	FKBP5
chr6	36515647	36515766	120	*	X08403	11329	36461669	36515247	53579	-	399	upstream	399	STK38
chr6	36591459	36591548	90	*	X08406	100500885	36590213	36590289	77	-	1169	upstream	1169	MIR3925
chr6	37136808	37136912	105	*	X08423	5292	37137922	37143204	5283	+	1009	upstream	1009	PIM1
chr6	37400231	37400335	105	*	X08426	23070	37400907	37449284	48378	+	571	upstream	571	CMTR1
chr6	41513089	41513164	76	*	X08440	116113	41514164	41570122	55959	+	999	upstream	999	FOXP4
chr6	41704013	41704071	59	*	X08443	7942	41651716	41703997	52282	-	15	upstream	15	TFEB
chr6	41704162	41704296	135	*	X08444	7942	41651716	41703997	52282	-	164	upstream	164	TFEB
chr6	41747045	41747062	18	*	X08446	29964	41748500	41757634	9135	+	1437	upstream	1437	PRICKLE4
chr6	41863929	41864033	105	*	X08449	25862	41765383	41863099	97717	-	829	upstream	829	USP49
chr6	41890596	41890700	105	*	X08450	9477	41873092	41888877	15786	-	1718	upstream	1718	MED20
chr6	42947528	42947662	135	*	X08469	5190	42931611	42946981	15371	-	546	upstream	546	PEX6
chr6	42980363	42980452	90	*	X08470	116138	42981841	42989036	7196	+	1388	upstream	1388	KLHDC3
chr6	42988608	42988709	102	*	X08471	88745	42989385	42997337	7953	+	675	upstream	675	RRP36
chr6	42988743	42988773	31	*	X08472	88745	42989385	42997337	7953	+	611	upstream	611	RRP36
chr6	43028132	43028141	10	*	X08474	51069	43021767	43027242	5476	-	889	upstream	889	MRPL2
chr6	43028231	43028317	87	*	X08475	51069	43021767	43027242	5476	-	988	upstream	988	MRPL2
chr6	43149264	43149353	90	*	X08476	23113	43149922	43192325	42404	+	568	upstream	568	CUL9
chr6	43737244	43737348	105	*	X08485	7422	43737946	43754223	16278	+	597	upstream	597	VEGFA
chr6	43967946	43968065	120	*	X08492	221416	43968337	43973694	5358	+	271	upstream	271	C6orf223
chr6	43968611	43968684	74	*	X08493	221416	43968337	43973694	5358	+	0	inside	273	C6orf223
chr6	44185790	44185796	7	*	X08504	2030	44187242	44201888	14647	+	1445	upstream	1445	SLC29A1
chr6	44186272	44186391	120	*	X08505	2030	44187242	44201888	14647	+	850	upstream	850	SLC29A1
chr6	44186907	44187011	105	*	X08506	2030	44187242	44201888	14647	+	230	upstream	230	SLC29A1
chr6	52284408	52284448	41	*	X08520	114327	52284994	52387892	102899	+	545	upstream	545	EFHC1
chr6	70507347	70507438	92	*	X08534	55788	70385641	70507049	121409	-	297	upstream	297	LMBRD1
chr6	74364978	74365014	37	*	X08535	26503	74303102	74363737	60636	-	1240	upstream	1240	SLC17A5
chr6	111927871	111927918	48	*	X08554	10758	111876581	111927477	50897	-	393	upstream	393	TRAF3IP2
chr6	132273321	132273455	135	*	X08562	1490	132269317	132272518	3202	-	802	upstream	802	CCN2
chr6	137541223	137541312	90	*	X08568	3459	137518621	137540567	21947	-	655	upstream	655	IFNGR1
chr6	159278525	159278603	79	*	X08615	202459	159262158	159278664	16507	-	0	inside	60	OSTCP1
chr6	170189890	170189994	105	*	X08624	80069	170190169	170202969	12801	+	174	upstream	174	LINC00574
chr7	191446	191520	75	*	X08629	56975	192969	300740	107772	+	1448	upstream	1448	FAM20C
chr7	1200887	1200930	44	*	X08636	90637	1192543	1199855	7313	-	1031	upstream	1031	ZFAND2A
chr7	1500702	1500707	6	*	X08637	79778	1473995	1499109	25115	-	1592	upstream	1592	MICALL2
chr7	4813963	4814080	118	*	X08652	9907	4815262	4834026	18765	+	1181	upstream	1181	AP5Z1
chr7	4814351	4814435	85	*	X08653	9907	4815262	4834026	18765	+	826	upstream	826	AP5Z1
chr7	5571322	5571374	53	*	X08660	60	5566779	5570232	3454	-	1089	upstream	1089	ACTB
chr7	5572065	5572199	135	*	X08661	60	5566779	5570232	3454	-	1832	upstream	1832	ACTB
chr7	5572210	5572284	75	*	X08662	60	5566779	5570232	3454	-	1977	upstream	1977	ACTB
chr7	5631187	5631229	43	*	X08668	6624	5632436	5646287	13852	+	1206	upstream	1206	FSCN1
chr7	5631395	5631694	300	*	X08669	6624	5632436	5646287	13852	+	741	upstream	741	FSCN1
chr7	7220557	7220621	65	*	X08680	56913	7222246	7288280	66035	+	1624	upstream	1624	C1GALT1
chr7	22896293	22896352	60	*	X08689	692210	22896232	22896305	74	+	0	overlapEnd	60	SNORD93
chr7	25020596	25020700	105	*	X08693	26031	24836164	25019760	183597	-	835	upstream	835	OSBPL3
chr7	27219863	27219968	106	*	X08698	100534589	27202057	27219880	17824	-	0	overlapStart	0	HOXA10-HOXA9
chr7	27219863	27219968	106	*	X08698	3206	27210210	27219880	9671	-	0	overlapStart	0	HOXA10
chr7	30519376	30519387	12	*	X08704	10392	30464143	30518393	54251	-	982	upstream	982	NOD1
chr7	37960041	37960123	83	*	X08713	54749	37960163	37991542	31380	+	39	upstream	39	EPDR1
chr7	39661623	39661757	135	*	X08714	5898	39663152	39747723	84572	+	1394	upstream	1394	RALA
chr7	39661863	39661982	120	*	X08715	5898	39663152	39747723	84572	+	1169	upstream	1169	RALA
chr7	42973104	42973141	38	*	X08717	5683	42956462	42971805	15344	-	1298	upstream	1298	PSMA2
chr7	42973104	42973141	38	*	X08717	79020	42948872	42971805	22934	-	1298	upstream	1298	C7orf25
chr7	44614332	44614421	90	*	X08731	54606	44605016	44614137	9122	-	194	upstream	194	DDX56
chr7	44888912	44889001	90	*	X08735	94239	44866488	44887725	21238	-	1186	upstream	1186	H2AZ2
chr7	45027368	45027502	135	*	X08736	285958	45022627	45026259	3633	-	1108	upstream	1108	SNHG15
chr7	66057784	66057963	180	*	X08755	493754	65993455	66057371	63917	-	412	upstream	412	GS1-124K5.11
chr7	66768859	66768864	6	*	X08756	5382	66657747	66767429	109683	-	1429	upstream	1429	PMS2P4
chr7	73095865	73095969	105	*	X08764	114049	73097898	73119491	21594	+	1928	upstream	1928	BUD23
chr7	73185222	73185341	120	*	X08768	1365	73183327	73184600	1274	-	621	upstream	621	CLDN3
chr7	73243991	73244052	62	*	X08770	1364	73245193	73247015	1823	+	1140	upstream	1140	CLDN4
chr7	73441137	73441226	90	*	X08775	2006	73442427	73484236	41810	+	1200	upstream	1200	ELN
chr7	73441587	73441605	19	*	X08776	2006	73442427	73484236	41810	+	821	upstream	821	ELN
chr7	73703237	73703326	90	*	X08782	7461	73703805	73820273	116469	+	478	upstream	478	CLIP2
chr7	75370205	75370519	315	*	X08795	3092	75162619	75368283	205665	-	1921	upstream	1921	HIP1
chr7	75624490	75624525	36	*	X08801	83862	75616155	75623992	7838	-	497	upstream	497	TMEM120A
chr7	75624613	75624624	12	*	X08802	83862	75616155	75623992	7838	-	620	upstream	620	TMEM120A
chr7	75989002	75989057	56	*	X08813	7532	75956108	75988342	32235	-	659	upstream	659	YWHAG
chr7	76026651	76026701	51	*	X08817	7784	76026841	76071388	44548	+	139	upstream	139	ZP3
chr7	76139474	76139638	165	*	X08819	80761	76139745	76157199	17455	+	106	upstream	106	NA
chr7	89873757	89873831	75	*	X08823	79846	89874488	89940377	65890	+	656	upstream	656	CFAP69
chr7	89873839	89873846	8	*	X08824	79846	89874488	89940377	65890	+	641	upstream	641	CFAP69
chr7	93205376	93205480	105	*	X08827	799	93053799	93204042	150244	-	1333	upstream	1333	CALCR
chr7	94536509	94536643	135	*	X08832	55607	94536949	94925727	388779	+	305	upstream	305	PPP1R9A
chr7	99774304	99774363	60	*	X08842	10734	99775538	99812010	36473	+	1174	upstream	1174	STAG3
chr7	99774409	99774577	169	*	X08843	10734	99775538	99812010	36473	+	960	upstream	960	STAG3
chr7	99870314	99870374	61	*	X08847	352954	99798278	99869855	71578	-	458	upstream	458	CASTOR3
chr7	100081764	100082098	335	*	X08854	222950	100081550	100092424	10875	+	0	inside	213	NYAP1
chr7	100182070	100182344	275	*	X08866	26261	100183956	100198740	14785	+	1611	upstream	1611	FBXO24
chr7	100182475	100182564	90	*	X08867	26261	100183956	100198740	14785	+	1391	upstream	1391	FBXO24
chr7	100201784	100201805	22	*	X08870	100129845	100187024	100201661	14638	-	122	upstream	122	PCOLCE-AS1
chr7	100203467	100203602	136	*	X08871	100129845	100187024	100201661	14638	-	1805	upstream	1805	PCOLCE-AS1
chr7	100426378	100426452	75	*	X08875	2050	100400187	100425143	24957	-	1234	upstream	1234	EPHB4
chr7	100464638	100464755	118	*	X08876	7205	100464950	100471076	6127	+	194	upstream	194	TRIP6
chr7	100769541	100769645	105	*	X08883	5054	100770370	100782547	12178	+	724	upstream	724	SERPINE1
chr7	100797328	100797379	52	*	X08885	1174	100797686	100804557	6872	+	306	upstream	306	AP1S1
chr7	100802564	100802614	51	*	X08886	100616117	100802754	100802836	83	+	139	upstream	139	MIR4653
chr7	100808676	100808802	127	*	X08890	7425	100805790	100808852	3063	-	0	inside	49	VGF
chr7	100809321	100809440	120	*	X08891	7425	100805790	100808852	3063	-	468	upstream	468	VGF
chr7	100810295	100810295	1	*	X08892	7425	100805790	100808852	3063	-	1442	upstream	1442	VGF
chr7	100859849	100859968	120	*	X08899	10467	100860985	100867471	6487	+	1016	upstream	1016	ZNHIT1
chr7	102714199	102714273	75	*	X08919	83787	102715328	102740210	24883	+	1054	upstream	1054	ARMC10
chr7	112062301	112062420	120	*	X08932	3475	112063199	112117258	54060	+	778	upstream	778	IFRD1
chr7	128116254	128116298	45	*	X08952	55798	128116783	128142978	26196	+	484	upstream	484	METTL2B
chr7	128468434	128468583	150	*	X08954	2318	128470483	128499328	28846	+	1899	upstream	1899	FLNC
chr7	128469799	128469918	120	*	X08955	2318	128470483	128499328	28846	+	564	upstream	564	FLNC
chr7	129073530	129073600	71	*	X08963	57464	129074274	129128239	53966	+	673	upstream	673	STRIP2
chr7	130599216	130599320	105	*	X08976	646329	130557251	130598069	40819	-	1146	upstream	1146	NA
chr7	134231910	134232029	120	*	X08989	441282	134233849	134264592	30744	+	1819	upstream	1819	AKR1B15
chr7	137637070	137637174	105	*	X08990	100130880	137638094	137642712	4619	+	919	upstream	919	CREB3L2-AS1
chr7	137637310	137637414	105	*	X08991	100130880	137638094	137642712	4619	+	679	upstream	679	CREB3L2-AS1
chr7	137687759	137687866	108	*	X08994	64764	137559725	137686847	127123	-	911	upstream	911	CREB3L2
chr7	142981846	142982070	225	*	X09002	135932	142982040	142985141	3102	+	0	overlapStart	0	TMEM139
chr7	142982086	142982205	120	*	X09003	135932	142982040	142985141	3102	+	0	inside	45	TMEM139
chr7	150097664	150097783	120	*	X09013	728743	150097790	150109558	11769	+	6	upstream	6	LOC728743
chr7	150676605	150676648	44	*	X09019	3757	150642044	150675402	33359	-	1202	upstream	1202	KCNH2
chr7	150676664	150676813	150	*	X09020	3757	150642044	150675402	33359	-	1261	upstream	1261	KCNH2
chr7	150754024	150754143	120	*	X09023	6522	150755299	150773614	18316	+	1155	upstream	1155	SLC4A2
chr7	150778969	150779088	120	*	X09031	10922	150773708	150777970	4263	-	998	upstream	998	FASTK
chr7	150779554	150779823	270	*	X09032	10922	150773708	150777970	4263	-	1583	upstream	1583	FASTK
chr7	150782669	150782803	135	*	X09033	116988	150782954	150841523	58570	+	150	upstream	150	AGAP3
chr7	151138682	151138742	61	*	X09045	155051	151127056	151137899	10844	-	782	upstream	782	CRYGN
chr8	11726430	11726444	15	*	X09087	1508	11700034	11725646	25613	-	783	upstream	783	CTSB
chr8	12584587	12584646	60	*	X09088	100500838	12584746	12584808	63	+	99	upstream	99	MIR3926-2
chr8	17353997	17354086	90	*	X09090	6542	17354597	17428077	73481	+	510	upstream	510	SLC7A2
chr8	21999852	21999973	122	*	X09111	80346	21995533	21999448	3916	-	403	upstream	403	REEP4
chr8	22455364	22455453	90	*	X09125	541565	22457114	22461662	4549	+	1660	upstream	1660	C8orf58
chr8	22461708	22461827	120	*	X09126	57805	22462145	22477983	15839	+	317	upstream	317	CCAR2
chr8	22551630	22551648	19	*	X09128	1960	22545174	22550815	5642	-	814	upstream	814	EGR3
chr8	22927092	22927105	14	*	X09138	8795	22877648	22926700	49053	-	391	upstream	391	TNFRSF10B
chr8	23385399	23385473	75	*	X09143	51312	23386363	23430063	43701	+	889	upstream	889	SLC25A37
chr8	23386038	23386085	48	*	X09144	51312	23386363	23430063	43701	+	277	upstream	277	SLC25A37
chr8	25903461	25903547	87	*	X09151	64641	25699246	25902640	203395	-	820	upstream	820	EBF2
chr8	27348072	27348163	92	*	X09162	2053	27348519	27402439	53921	+	355	upstream	355	EPHX2
chr8	27472433	27472452	20	*	X09163	1191	27454434	27472328	17895	-	104	upstream	104	CLU
chr8	27630971	27631090	120	*	X09165	157570	27632058	27670141	38084	+	967	upstream	967	ESCO2
chr8	27630971	27631090	120	*	X09165	55246	27590833	27630170	39338	-	800	upstream	800	CCDC25
chr8	33342045	33342089	45	*	X09180	84549	33342685	33358778	16094	+	595	upstream	595	MAK16
chr8	37758512	37758616	105	*	X09189	80223	37716465	37757015	40551	-	1496	upstream	1496	RAB11FIP1
chr8	42065145	42065219	75	*	X09207	5327	42032236	42065194	32959	-	0	overlapStart	0	PLAT
chr8	56687495	56687572	78	*	X09210	137695	56651320	56685885	34566	-	1609	upstream	1609	TMEM68
chr8	59572889	59572993	105	*	X09213	8439	59496064	59572404	76341	-	484	upstream	484	NSMAF
chr8	62628054	62628203	150	*	X09219	444	62413115	62627199	214085	-	854	upstream	854	ASPH
chr8	62628489	62628523	35	*	X09220	444	62413115	62627199	214085	-	1289	upstream	1289	ASPH
chr8	80943143	80943277	135	*	X09234	28957	80831095	80942506	111412	-	636	upstream	636	MRPS28
chr8	94713953	94714027	75	*	X09244	642924	94358695	94712661	353967	-	1291	upstream	1291	LINC00535
chr8	97272651	97272770	120	*	X09249	9791	97274167	97346774	72608	+	1396	upstream	1396	PTDSS1
chr8	98880907	98881008	102	*	X09252	4147	98881311	99048946	167636	+	302	upstream	302	MATN2
chr8	104428758	104428862	105	*	X09279	81034	104410866	104427563	16698	-	1194	upstream	1194	SLC25A32
chr8	107281684	107281758	75	*	X09282	55074	107282406	107764921	482516	+	647	upstream	647	OXR1
chr8	110344674	110344778	105	*	X09285	56943	110346552	110358189	11638	+	1773	upstream	1773	ENY2
chr8	119124956	119125075	120	*	X09286	2131	118811602	119124058	312457	-	897	upstream	897	EXT1
chr8	123791914	123791956	43	*	X09289	22882	123793901	123986755	192855	+	1944	upstream	1944	ZHX2
chr8	135726171	135726215	45	*	X09338	57623	135490031	135725292	235262	-	878	upstream	878	ZFAT
chr8	136468893	136468982	90	*	X09339	10656	136469716	136659848	190133	+	733	upstream	733	KHDRBS3
chr8	141647298	141647387	90	*	X09345	27161	141541264	141645646	104383	-	1651	upstream	1651	AGO2
chr8	142377482	142377530	49	*	X09364	2843	142366587	142377365	10779	-	116	upstream	116	GPR20
chr8	142378038	142378055	18	*	X09365	2843	142366587	142377365	10779	-	672	upstream	672	GPR20
chr8	142518329	142518375	47	*	X09372	389690	142443929	142517330	73402	-	998	upstream	998	MROH5
chr8	143696800	143696812	13	*	X09376	23237	143692405	143695833	3429	-	966	upstream	966	ARC
chr8	143696971	143697054	84	*	X09377	23237	143692405	143695833	3429	-	1137	upstream	1137	ARC
chr8	143697094	143697197	104	*	X09378	23237	143692405	143695833	3429	-	1260	upstream	1260	ARC
chr8	143809411	143809444	34	*	X09379	100288181	143783670	143808391	24722	-	1019	upstream	1019	LNCOC1
chr8	144098641	144098671	31	*	X09380	4061	144099902	144103827	3926	+	1230	upstream	1230	LY6E
chr8	144101140	144101206	67	*	X09381	100133669	144063448	144099807	36360	-	1332	upstream	1332	LY6E-DT
chr8	144348695	144348764	70	*	X09382	2738	144349607	144359101	9495	+	842	upstream	842	GLI4
chr8	144451741	144451860	120	*	X09384	78998	144448793	144450805	2013	-	935	upstream	935	RHPN1-AS1
chr8	144655622	144655690	69	*	X09389	642475	144648363	144654928	6566	-	693	upstream	693	MROH6
chr8	144661446	144661610	165	*	X09390	93100	144656955	144660513	3559	-	932	upstream	932	NAPRT
chr8	144661686	144661758	73	*	X09391	93100	144656955	144660513	3559	-	1172	upstream	1172	NAPRT
chr8	144798311	144798321	11	*	X09395	225689	144798507	144804633	6127	+	185	upstream	185	MAPK15
chr8	144896477	144896611	135	*	X09397	100126338	144895127	144895212	86	-	1264	upstream	1264	MIR937
chr8	145020988	145021024	37	*	X09405	724031	145019359	145019447	89	-	1540	upstream	1540	MIR661
chr8	145060462	145060484	23	*	X09413	84875	145051320	145060635	9316	-	0	inside	150	PARP10
chr8	145060959	145060983	25	*	X09414	84875	145051320	145060635	9316	-	323	upstream	323	PARP10
chr8	145132251	145132370	120	*	X09415	54512	145133522	145135551	2030	+	1151	upstream	1151	EXOSC4
chr8	145157471	145157495	25	*	X09418	84232	145159305	145162515	3211	+	1809	upstream	1809	MAF1
chr8	145596770	145596793	24	*	X09423	203054	145597731	145618453	20723	+	937	upstream	937	ADCK5
chr8	145654866	145654939	74	*	X09425	51160	145649000	145653927	4928	-	938	upstream	938	VPS28
chr8	145655150	145655239	90	*	X09426	51160	145649000	145653927	4928	-	1222	upstream	1222	VPS28
chr8	145733024	145733308	285	*	X09429	113655	145734552	145736589	2038	+	1243	upstream	1243	MFSD3
chr8	145755088	145755111	24	*	X09432	414919	145751603	145754458	2856	-	629	upstream	629	C8orf82
chr8	146014335	146014397	63	*	X09433	80778	145998501	146012725	14225	-	1609	upstream	1609	ZNF34
chr8	146018806	146019152	347	*	X09435	6132	146015154	146017805	2652	-	1000	upstream	1000	RPL8
chr9	2014280	2014384	105	*	X09439	6595	2015342	2193623	178282	+	957	upstream	957	SMARCA2
chr9	17134716	17134791	76	*	X09450	54875	17135038	17503917	368880	+	246	upstream	246	CNTLN
chr9	33447806	33447879	74	*	X09461	360	33441152	33447631	6480	-	174	upstream	174	AQP3
chr9	35730152	35730571	420	*	X09478	10488	35732317	35737005	4689	+	1745	upstream	1745	CREB3
chr9	35750402	35750476	75	*	X09479	57704	35736863	35749983	13121	-	418	upstream	418	GBA2
chr9	35907620	35907694	75	*	X09480	158376	35909480	35911617	2138	+	1785	upstream	1785	SPAAR
chr9	35907890	35908009	120	*	X09481	158376	35909480	35911617	2138	+	1470	upstream	1470	SPAAR
chr9	35909360	35909449	90	*	X09482	158376	35909480	35911617	2138	+	30	upstream	30	SPAAR
chr9	35909630	35909644	15	*	X09483	158376	35909480	35911617	2138	+	0	inside	149	SPAAR
chr9	37422405	37422428	24	*	X09485	9380	37422681	37436986	14306	+	252	upstream	252	GRHPR
chr9	37904935	37905069	135	*	X09486	92014	37877572	37904350	26779	-	584	upstream	584	SLC25A51
chr9	74981343	74981402	60	*	X09498	7763	74966341	74980163	13823	-	1179	upstream	1179	ZFAND5
chr9	87283728	87283802	75	*	X09508	4915	87283466	87638505	355040	+	0	inside	261	NTRK2
chr9	91924556	91924750	195	*	X09520	1164	91926113	91931618	5506	+	1362	upstream	1362	CKS2
chr9	92113174	92113305	132	*	X09523	10507	91975706	92112888	137183	-	285	upstream	285	SEMA4D
chr9	92113396	92113530	135	*	X09524	10507	91975706	92112888	137183	-	507	upstream	507	SEMA4D
chr9	95857393	95857512	120	*	X09536	84270	95858450	95875565	17116	+	937	upstream	937	CARD19
chr9	95897066	95897245	180	*	X09538	4814	95883771	95896570	12800	-	495	upstream	495	NINJ1
chr9	99418144	99418248	105	*	X09547	195827	99403533	99417599	14067	-	544	upstream	544	PRXL2C
chr9	113801574	113801676	103	*	X09570	1902	113636054	113801526	165473	-	47	upstream	47	LPAR1
chr9	116917433	116917545	113	*	X09579	85301	116918231	117072975	154745	+	685	upstream	685	COL27A1
chr9	117268571	117268705	135	*	X09584	25861	117164360	117267736	103377	-	834	upstream	834	WHRN
chr9	123477565	123477669	105	*	X09590	1955	123363196	123476765	113570	-	799	upstream	799	MEGF9
chr9	123640591	123640710	120	*	X09592	26147	123617931	123639606	21676	-	984	upstream	984	PHF19
chr9	126692685	126692740	56	*	X09624	57706	126141933	126692417	550485	-	267	upstream	267	DENND1A
chr9	126693521	126693640	120	*	X09625	57706	126141933	126692417	550485	-	1103	upstream	1103	DENND1A
chr9	127419964	127420068	105	*	X09633	100379345	127420715	127460907	40193	+	646	upstream	646	MIR181A2HG
chr9	127534688	127534715	28	*	X09635	2649	127284703	127533576	248874	-	1111	upstream	1111	NR6A1
chr9	127953132	127953221	90	*	X09641	5537	127908852	127952218	43367	-	913	upstream	913	PPP6C
chr9	130211758	130211877	120	*	X09656	26783	130210781	130210916	136	-	841	upstream	841	SNORA65
chr9	130211758	130211877	120	*	X09656	90678	130213765	130265780	52016	+	1887	upstream	1887	LRSAM1
chr9	130476989	130477003	15	*	X09663	158248	130478358	130493879	15522	+	1354	upstream	1354	TTC16
chr9	130679586	130679602	17	*	X09670	27090	130670165	130679305	9141	-	280	upstream	280	ST6GALNAC4
chr9	130693593	130693682	90	*	X09671	138429	130683808	130693076	9269	-	516	upstream	516	PIP5KL1
chr9	130891591	130891625	35	*	X09680	80142	130882972	130890741	7770	-	849	upstream	849	PTGES2
chr9	130921753	130921842	90	*	X09682	79095	130922539	130926207	3669	+	696	upstream	696	C9orf16
chr9	131484904	131485002	99	*	X09691	100506100	131486741	131495522	8782	+	1738	upstream	1738	LOC100506100
chr9	131485468	131485602	135	*	X09692	100506100	131486741	131495522	8782	+	1138	upstream	1138	LOC100506100
chr9	131485768	131485921	154	*	X09693	100506100	131486741	131495522	8782	+	819	upstream	819	LOC100506100
chr9	131872129	131872182	54	*	X09699	5524	131873228	131911225	37998	+	1045	upstream	1045	PTPA
chr9	131872260	131872308	49	*	X09700	5524	131873228	131911225	37998	+	919	upstream	919	PTPA
chr9	132083383	132083397	15	*	X09721	414318	132083295	132084882	1588	+	0	inside	87	C9orf106
chr9	132598830	132598934	105	*	X09768	51759	132589564	132597572	8009	-	1257	upstream	1257	C9orf78
chr9	133816311	133816445	135	*	X09788	84929	133777825	133814455	36631	-	1855	upstream	1855	FIBCD1
chr9	135853462	135853537	76	*	X09798	8328	135853894	135867084	13191	+	356	upstream	356	GFI1B
chr9	136213299	136213388	90	*	X09803	6130	136215069	136218280	3212	+	1680	upstream	1680	RPL7A
chr9	136224953	136224980	28	*	X09804	6834	136218666	136223361	4696	-	1591	upstream	1591	SURF1
chr9	136391783	136391917	135	*	X09806	389827	136379708	136390068	10361	-	1714	upstream	1714	MYMK
chr9	136391963	136392002	40	*	X09807	389827	136379708	136390068	10361	-	1894	upstream	1894	MYMK
chr9	136523164	136523257	94	*	X09808	138948	136519709	136522530	2822	-	633	upstream	633	DBH-AS1
chr9	136890062	136890074	13	*	X09815	266655	136890561	136896719	6159	+	486	upstream	486	BRD3OS
chr9	136999799	136999948	150	*	X09818	11091	137001210	137025094	23885	+	1261	upstream	1261	WDR5
